,,MUNICÍPIO DE PARANAVAÍ,,,,,,,,,,,
,,Prestação de Contas,,,,,,,,,,,
,,"IEGM - Ações e Metas, Programas e Indicadores",,,,,,,,,,,
,,PPA: 2026 - 2029 LDO: 2026,,,,,,,,,,,
Ações e Metas,,,,,,,,,,,,,
Código Programa,Código da Ação,,,Descrição,,Descrição da Meta,Unidade Medida,Meta Física Estimada,Meta Física Alcançada,Dotação Final,,,Valor Liquidado
0002,2662,,,Verba Honorária  de Atividade Jurídica,,Servidores Atendidos,Pessoas,7.0000,"1,9257","2.627.557,35",,,"722.839,68"
0002,2664,,,Atividades Administrativas,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,1488","75.000,00",,,"11.160,00"
0002,2665,,,Encargos com Pessoal - PGM,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5057","644.000,00",,,"325.674,45"
0002,2671,,,Atividades de Orientação e Defesa do Consumidor,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,1591","2.124.500,00",,,"338.049,23"
0002,2681,,,Atividades de Defensoria Pública,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"10.000,00",,,"0,00"
0002,2690,,,Atividades Administrativas - Controladoria,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,5213","1.155.000,00",,,"602.153,07"
0002,2691,,,Ouvidoria Geral,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"0,00",,,"0,00"
0002,2693,,,Encargos com Pessoal - CGM,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,4707","145.000,00",,,"68.245,88"
0002,2731,,,Atividades da Junta Alistamento Militar,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"0,00",,,"0,00"
0002,2732,,,Atividades do Tiro de Guerra,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"0,00",,,"0,00"
0002,2870,,,Atividades Administrativas,,Adolescentes Atendidos,Pessoas,1.0000,"0,4631","3.331.000,00",,,"1.542.562,55"
0002,2880,,,Atividades Administrativas,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4398","2.851.011,31",,,"1.253.874,72"
0002,2886,,,Atividades de Convênio c/ Estado e União,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,824","45.455,03",,,"37.455,03"
0005,1055,,,"Construção, Reforma e Ampliação de Unidades Escolares",,Escola Construída/Ampliada ou Reformada,Metros Quadrados,20.0000,0,"0,00",,,"0,00"
0005,1060,,,"Construção, Reforma e Ampliação de Unidades Escolares",,Escola Construída/Ampliada ou Reformada,Metros Quadrados,1.0000,0,"600.000,00",,,"0,00"
0005,1615,,,Aquisição de Veículos Automotores - Seduc,,ônibus/Micro-ônibus,Unidade,10.0000,0,"0,00",,,"0,00"
0005,1620,,,Construção de Quadras Poliesportivas,,Edificação Construída,Metros Quadrados,1.0000,0,"0,00",,,"0,00"
0005,2430,,,Educação Básica - FUNDEB 70%,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5124","48.659.000,00",,,"24.933.980,14"
0005,2440,,,Educação Básica - FUNDEB 30%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,6408","17.278.009,68",,,"11.071.001,36"
0005,2441,,,Educação Infantil (Creche) - FUNDEB 70%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,9071","12.637.437,00",,,"11.463.638,00"
0005,2442,,,Manutenção EJA - FUNDEB 30%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"98.100,00",,,"0,00"
0005,2443,,,Educação Infantil (Creche) - FUNDEB 30%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"96.900,00",,,"0,00"
0005,2444,,,Educação Especial - FUNDEB 30%,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,4771","1.741.600,00",,,"830.940,81"
0005,2445,,,Educação Especial - FUNDEB 70%,,Apoio Administrativo,Outras Unidades e Medidas,10.0000,"2,7842","375.200,00",,,"104.462,46"
0005,2446,,,Educação Infantil (Pré-escola) - FUNDEB 70%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,0009","12.487.437,00",,,"11.118,71"
0005,2447,,,Educação Infantil (Pré-escola) - FUNDEB 30%,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,016","319.900,00",,,"5.120,27"
0005,2450,,,Manutenção do Ensino Fundamental,,Apoio Administrativo,Outras Unidades e Medidas,10.0000,"5,5546","34.340.941,21",,,"19.075.075,03"
0005,2451,,,PRECATÓRIOS JUDICIAIS,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"6.000,00",,,"0,00"
0005,2452,,,Serviços da Dívida,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"50.000,00",,,"0,00"
0005,2457,,,Manutenção EJA - FUNDEB 70%,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,2129","126.100,00",,,"26.849,53"
0005,2460,,,Atividades do Ensino Infantil (Creche),,Crianças Atendidas,Pessoas,1.0000,"0,8965","7.372.582,67",,,"6.609.549,98"
0005,2461,,,Atividades do Ensino Infantil (Pré-escola),,Crianças Atendidas,Pessoas,10.0000,"2,6375","7.170.202,66",,,"1.891.158,98"
0005,2466,,,Convênios e Programas de Aplicação em Educação,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,0932","5.966.400,98",,,"556.030,66"
0005,2470,,,Atividades do EJA,,Alunos Atendidos,Pessoas,1.0000,0,"8.000,00",,,"0,00"
0005,2480,,,Programa Nacional de Alimentação Escolar - PNAE,,Alunos Atendidos,Pessoas,100.0000,"47,4837","5.174.027,37",,,"2.456.819,26"
0005,2520,,,Salário Educação,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,7278","4.035.000,00",,,"2.936.557,88"
0005,2530,,,PDDE - Programa Dinheiro Direto na Escola,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"10.000,00",,,"0,00"
0005,2560,,,Atividades de Manutenção do Ensino - Recursos Livres,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,0019","86.000,00",,,"161,56"
0005,2562,,,Atividades do Transporte Escolar,,Alunos Atendidos,Pessoas,50.0000,"20,7224","8.100.366,22",,,"3.427.042,69"
0005,2563,,,Atividades de Educação Especial,,Alunos Atendidos,Pessoas,10.0000,"0,917","899.000,00",,,"82.434,66"
0005,2564,,,Universidade Aberta do Brasil - UAB,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,0023","169.500,00",,,"396,17"
0006,1045,,,"Construção, Ampliação e Reforma de Unidades Primárias em Saúde",,Obra Construída/Ampliada,Metros Quadrados,1.0000,"0,3523","2.444.622,00",,,"861.166,12"
0006,1046,,,"Construção, Ampliação e Reforma de Unidades Especializadas em Saúde",,Obra Construída/Ampliada,Metros Quadrados,1.0000,"0,0741","11.981.000,00",,,"888.059,81"
0006,2218,,,CIUENP - Consórcio Intermunicipal de Urgência e Emergência do Noroeste do Paraná,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5794","4.444.000,00",,,"2.574.875,93"
0006,2230,,,CIS - Consórcio Intermunicipal de Saúde,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5437","11.299.667,92",,,"6.144.142,61"
0006,2240,,,Vigilância Sanitária,,Outros Produtos,Outras Unidades e Medidas,10.0000,"3,9239","3.232.593,68",,,"1.268.453,55"
0006,2241,,,TFD - Transporte fora do Domicílio,,Pacientes Atendidos,Pessoas,60.0000,"30,884","5.657.000,00",,,"2.911.844,50"
0006,2242,,,MAC - Média e Alta Complexidade,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4112","9.194.518,97",,,"3.780.827,13"
0006,2243,,,UPA - Unidade de Pronto Atendimento,,Pacientes Atendidos,Pessoas,80.0000,"40,0378","18.670.520,20",,,"9.354.144,16"
0006,2244,,,Centro do Autismo - TEA,,Pessoas Atendidas,Pessoas,1.0000,"0,0088","4.064.000,00",,,"35.887,40"
0006,2250,,,Atenção Primária em Saúde,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4877","63.934.148,23",,,"31.199.565,93"
0006,2251,,,Conselho Municipal de Saúde,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,1699","70.000,00",,,"11.892,82"
0006,2252,,,Educação e Formação em Saúde,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"6.000,00",,,"0,00"
0006,2253,,,Transformação digital no SUS,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"40.000,00",,,"0,00"
0006,2255,,,"Saúde Digital, Telessaúde e Inovação no SUS",,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"871.000,00",,,"0,00"
0006,2260,,,Vigilância em Saúde,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5074","6.479.000,00",,,"3.287.641,78"
0006,2342,,,Assistência Farmacêutica,,Pacientes Atendidos,Pessoas,100.0000,"45,3629","4.762.975,24",,,"2.160.622,86"
0006,2348,,,Apoio Administrativo as Unidades de Saúde,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4475","8.465.442,00",,,"3.788.535,69"
0006,2352,,,Controle da Natalidade de Cães e Gatos,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,52","490.000,00",,,"254.789,54"
0006,2360,,,Assistência Alimentar e Nutricional na Saúde,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5497","1.016.338,90",,,"558.682,14"
0007,1585,,,Construções e Reforma de Unidade Assistenciais e Comunitárias,,Obra Construída/Ampliada,Metros Quadrados,20.0000,"0,5369","591.000,00",,,"15.866,75"
0007,2570,,,Atividades Administrativas,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,5777","3.622.845,45",,,"2.093.053,74"
0007,2570,,,Atividades Administrativas,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,5777","3.622.845,45",,,"2.093.053,74"
0007,2571,,,Segurança Alimentar e Nutricional,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,3191","2.600.000,00",,,"829.709,09"
0007,2580,,,Transferências Voluntárias - Proteção Social Básica,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5287","3.301.000,00",,,"1.745.367,43"
0007,2581,,,Transferências Voluntárias - Proteção Social Especial,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,5494","2.976.000,00",,,"1.635.021,90"
0007,2590,,,Atividades dos Conselhos de Direitos e Políticas,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,2498","16.000,00",,,"3.997,26"
0007,2610,,,"Capacitação de Conselheiros, Gestores e Técnicos Rede Conveniada",,Apoio Administrativo,Outras Unidades e Medidas,10.0000,0,"6.000,00",,,"0,00"
0007,2611,,,Atividades com Transferências do Estado e União,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,0446","355.701,56",,,"15.874,06"
0007,2620,,,Atividades do Fundo Municipal do Idoso,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,323","1.109.699,54",,,"358.425,84"
0007,2627,,,COMUD-CONSELHO MUNICIPAL DE POLITICAS PUBLICAS S/ DROGAS,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"11.000,00",,,"0,00"
0007,2630,,,RESIDENCIA INCLUSIVA PARA PESSOAS COM DEFICIENCIA,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"6.000,00",,,"0,00"
0007,2632,,,ATIVIDADES DO CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIENCIA - CMDPCD,,Apoio Administrativo,Outras Unidades e Medidas,10.0000,0,"12.600,00",,,"0,00"
0007,2633,,,ProVida,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"7.000,00",,,"0,00"
0007,2634,,,Família Acolhedora,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,1668","336.000,00",,,"56.055,22"
0007,2639,,,Atividades do Fundo Municipal dos Direitos das Mulheres-FMDM,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,123","316.951,68",,,"38.985,96"
0007,2640,,,Políticas Públicas para Mulheres,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"130.000,00",,,"0,00"
0007,2641,,,Gestão Administrativa do Fundo de Assistência Social,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,0857","48.000,00",,,"4.113,88"
0007,2642,,,Bloco de Gestão do SUAS - IGD-SUAS,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"20.000,00",,,"0,00"
0007,2643,,,Bloco de Gestão do Programa Bolsa Família e Cadastro Único,,Pessoas Atendidas,Pessoas,1.0000,"0,496","320.994,01",,,"159.206,39"
0007,2644,,,Bloco da Proteção Social Básica,,Pessoas Atendidas,Pessoas,1.0000,"0,4206","5.151.796,41",,,"2.174.551,83"
0007,2645,,,Bloco da Proteção Social Especial de Média e Alta Complexidade (MAC),,Pessoas Atendidas,Pessoas,1.0000,"0,4343","4.290.285,91",,,"1.863.150,75"
0007,2646,,,Gestão de Benefícios Eventuais,,Pessoas Atendidas,Pessoas,1.0000,"0,2477","887.335,69",,,"219.765,56"
0007,2647,,,Execução de Emendas Parlamentares para a Assistência Social,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,5845","3.157.013,74",,,"1.845.366,77"
0007,2648,,,Fortalecimento do Controle Social (Conselho de Assistência Social),,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"30.000,00",,,"0,00"
0007,2649,,,PROCADSUAS,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,0385","62.578,64",,,"2.411,98"
0007,5601,,,Construções e Reforma de Unidade Assistenciais e Comunitárias para Infância E Adolescência,,Obra Construída/Ampliada,Metros Quadrados,80.0000,0,"2.000.000,00",,,"0,00"
0007,6600,,,"Ações de Proteção, Defesa e Garantia de Direitos da Criança e Adolescente",,Adolescentes Atendidos,Pessoas,40.0000,"16,3083","365.782,59",,,"149.132,00"
0007,6603,,,Atividades do Conselho Tutelar,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4293","483.000,00",,,"207.346,08"
0007,6607,,,Centro da Juventude,,Adolescentes Atendidos,Pessoas,20.0000,"0,778","48.000,00",,,"1.867,22"
0007,6610,,,Sistema Municipal de Atendimento Socioeducativo - SIMASE,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"40.000,00",,,"0,00"
0007,6901,,,Contribuições e Legados,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,1298","470.397,00",,,"61.058,42"
0007,6907,,,ABRIGO PARA ADOLESCENTES SEXO MASCULINO,,Adolescentes Atendidos,Pessoas,10.0000,0,"6.000,00",,,"0,00"
0008,2172,,,Atividades de Convênios c/ Estados e União,,Apoio Administrativo,Outras Unidades e Medidas,50.0000,0,"8.000,00",,,"0,00"
0008,2210,,,Atividades do Fundo Municipal de Desenvolvimento,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,0113","50.000,00",,,"565,73"
0009,1885,,,Reforma/Ampliação de Unidades Culturais,,Obra Construída/Ampliada,Metros Quadrados,30.0000,"8,892","1.365.000,00",,,"404.586,38"
0009,2881,,,Eventos Culturais,,Pessoas Atendidas,Pessoas,100.0000,"45,6737","2.384.000,00",,,"1.088.861,05"
0009,2882,,,Atividades de Incentivos a  Ações Culturais - Lei Paulo Gustavo (LPG),,Pessoas Atendidas,Pessoas,100.0000,0,"250.000,00",,,"0,00"
0009,2883,,,Fomento Cultural -Política Nacional Aldir Blanc-PNAB,,Pessoas Atendidas,Pessoas,100.0000,0,"1.043.944,99",,,"0,00"
0009,2884,,,"Obras, Reformas e Aquisição de Bens Culturais - Política Nacional Aldir Blanc - PNAB",,Obra Construída/Ampliada,Metros Quadrados,50.0000,0,"50.000,00",,,"0,00"
